,ID,DATA,TEL,CPF,SOLICITANTE,DS_RECEITA,LABEL
452,452,2020-04-24,1100000452,12345670452,Rafael,"uso oral 1 lisador dip 1g tomar 1 comprimido via oral, de 8 em 8 horas, por 7 dias 2 ecoxe 90mg tomar 1 comprimido via oral, 1x ao dia, por 7 dias 3 miosan caf 10mg tomar 1 comprimido via oral, 2 horas antes de dormir, a noite, por 7 dias. 4 novotram 50mg tomar 1 comprimido via oral, de 8 em 8 horas, se dor forte",Receita
453,453,2020-04-25,1100000453,12345670453,Patrícia,"uso oral: 1) amoxicilina 400mg/5ml 03 frascos dar 2.5 ml de 12/12h, por 10 dias. 2) dipirona 500mg/ml 01 frasco dar 6 gotas de ate 6/6h, se dor ou febre. 3) desloratadina 0.5mg/ml 01 frasco dar 2 ml 1x ao dia, por 5 a 7 dias. 4) prednisolona 3mg/ml 01 frasco dar 2.5 ml 1x ao dia, por 5 dias. 5) floratil 200mg/g 01 caixa dar 01 sache de 12/12h, por 5 dias, se diarreia. 6) biozinc kids 01 frasco dar 5 ml 1x ao dia, por 10 dias, se diarreia. 7) soro de reidratacao oral 02 saches diluir 01 sache em 1 litro de agua filtrada, e oferecer aos goles durante o dia, e apos cada episodio de diarreia.",Receita
454,454,2020-10-02,1100000454,12345670454,Vinícius,"uso oral 1. monuril sache 1cx dissolver 1 sache em agua tomar 1 dose vo a noite, dose unica",Receita
455,455,2020-05-14,1100000455,12345670455,Camila,"uso oral: dramin b6 tomar 1 cp de 8/8 horas, se nauseas floratil 250mg tomar 1 cp de 12/12 horas, por 3 dias",Receita
456,456,2020-06-05,1100000456,12345670456,Rodrigo,uso oral 1) azitromicina 500 mg dar 1 cp ao dia por 3 dias,Receita
457,457,2020-02-01,1100000457,12345670457,Tatiana,uso oral 1. doxiciclina 100mg tomar 1cp de 12/12h por 7 dias 2. dipirona 1g tomar 1cp de 6/6h se dor ou febre.,Receita
458,458,2020-12-06,1100000458,12345670458,Gustavo,"uso oral: 1) azitromicina 500 mg tomar 1 comprimido uma vez ao dia, por 5 dias.",Receita
459,459,2020-12-17,1100000459,12345670459,Isabela,"uso oral 1) dipirona 500mg tomar 2 comprimidos de 6/6 horas, se dor ou febre. 2) ondansetrona 8mg tomar 1cp 8/8h se nauseas ou vomitos",Receita
460,460,2020-05-06,1100000460,12345670460,João,"uso oral 1. toragesic 10mg 1cx tomar 1 comprimido sl de 8/8h, durante 3 dias uso topico 2. otociriax 1cx aplicar 3 gotas no ouvido e de 12/12h, durante 5 dias",Receita
461,461,2020-08-08,1100000461,12345670461,Maria,"uso oral levofloxacina 750mg comprimidos tomar 1 comprimido via oral ao dia durante 5 (cinco) dias predsim 20mg tomar 1 comprimido ao dia, 5 dias. dipirona (500mg) tomar 01 comprimido via oral de 6/6 horas de dor ou febre",Receita
462,462,2020-06-29,1100000462,12345670462,José,"uso interno : 1 dipirona dar 2.5 ml vo 6/6 horas se dor ou dor , intercalando com tylenol de 3/3 horas se necessario",Receita
463,463,2020-02-13,1100000463,12345670463,Ana,"relatorio medico paicnete com diagnostico de artrite reumatoide fator reumatoide positivo (cid m058) desde 1984. ja tendo realizado tratamento com prednisona, saia de ouro, metotrexato, e adalimumabe. inicou atendimento com medica atual em dezembro de 2022 ja em remissao da doenca em us apenas de metotrexato. atualmente encontra se em remissao da doenca em uso de metotrexato, sem sequelas articulares e sem limitacoes de movimento e das atividades diarias para comprovacao do diagnostico apresenta os seguintes exames: rx com luxacao diminuicao do espaco articular em carpo com erosores, esclerose subcondral, presenca de cistos em 1a ifd bilateral, fator reuamtoide:79 e provas inflamatorias aumentadas",Outros
464,464,2020-05-24,1100000464,12345670464,Pedro,solicito tc de coluna toracica ( paciente em investigacaod e osteopenia com rx de coluna sugestivo de fratura de t6. solicito exame para confirmacao),Exame
465,465,2020-02-05,1100000465,12345670465,Mariana,solicito encaminhamento: psicologia hd: f41,Exame
466,466,2020-08-28,1100000466,12345670466,Carlos,"uso oral: 1) dipirona 1g tomar 1 comprimido a cada 6 horas, se dor ou febre. 2) paracetamol 750 mg tomar 1 comprimido a cada 6 horas, se dor ou febre. 3) ondif 8 mg 01 fita a cada 8 horas, se nauseas ou vomitos.",Receita
467,467,2020-03-24,1100000467,12345670467,Paula,uso oral 1 flancox 500mg tomar 1 comprimido via oral de 12/12 horas por ate 5 dias. suspender se dor de estomago . pode aumentar a pressao para os hipertensos 2 lisador dip (1g) tomar 1 comprimido via oral de 6/6 horas se dor. compressa de gelo 4x/dia por 20 minutos,Receita
468,468,2020-06-16,1100000468,12345670468,Lucas,"uso oral: 1) prednisolona 3mg/ml 01 frasco fazer 5 ml 1x ao dia, por 3 dias. 2) abrilar xarope 01 frasco dar 2.5 ml de 8/8h, por 5 dias, se tosse. uso inalatorio: 1) aerolin spray 100mcg 02 frascos fazer 5 puffs de 4/4h por mais 3 dias. 2) clenil hfa 200mcg 02 frascos fazer 1 puffs de 12/12h.",Receita
469,469,2020-04-21,1100000469,12345670469,Juliana,uso interno 1) enterogermina plus 1 flaconete ao dia por 5 dias 2) domperidona 1 cp vo de 8/8 horas por 7 dias ( tomar 1 cp vo 30 min antes das refeicoes ) 3) simeticona gotas 40 gts de 8/87 horas por 7 dias,Receita
470,470,2020-07-01,1100000470,12345670470,Fernando,"uso oral 1. prednisolona 3mg/ml dar 5ml, por boca, pela manha, por 5 dias dar 2.5ml. por boca, a tarde, por 5 dias 2. desloratadina solucao oral dar 2.5ml. por boca, uma vez ao dia, por 5 dias",Receita
471,471,2020-01-13,1100000471,12345670471,Cristina,uso oral 1) paracetamol gotas dar 10 gotas de 6/6h se dor ou febre (t>37.8) uso topico 1) hexomedine spray aplicar 1 jato em cavidade oral 3x/dia,Receita
472,472,2020-08-28,1100000472,12345670472,Rafael,"uso topico: 1 aciclovir pomada aplicar fina camada, 4/4h ,ate cicatrizar",Receita
473,473,2020-12-10,1100000473,12345670473,Patrícia,uso oral gaeso 40mg tomar 1 cp ao dia em jejum ate retorno com gastro sucrafilm tomar 1 flaconete 1h antes do almoco e jantar por 10 dias,Receita
474,474,2020-09-29,1100000474,12345670474,Vinícius,uso oral lisador colica tomar 1 cp 4/4h se colica fly 250 tomar 1 cp 12/12h por 5 dias,Receita
475,475,2020-12-28,1100000475,12345670475,Camila,"uso oral: clavulin 875mg tomar 1 cp, de 12/12h, por 10 dias dipirona 1g tomar 1cp de 6/6h, se dor uso topico: nutriol med aplicar no corpo todo apos banho.",Receita
476,476,2020-06-18,1100000476,12345670476,Rodrigo,uso oral adipept 40mg tomar 1 cp ao dia por 30 dias sucrafilm tomar 1 flaconete 30min antes do almoco e jantar por 10 dias,Receita
477,477,2020-01-02,1100000477,12345670477,Tatiana,"uso nasal: 1. budesonida 50mcg ou 64mcg aplicar 02 jatos em cada narina 01x ao dia, uso continuo 2. lavagem ansal com soro fisiologico 0.9% seringa de 10ml antes do buesonida",Receita
478,478,2020-11-23,1100000478,12345670478,Gustavo,,Invalido
479,479,2020-06-08,1100000479,12345670479,Isabela,"uso oral: 1 aciclovir 400 mg tomar 02 cp , 4/4h por 05 dias ou 2 penvir 500 mg tomar 01 cp ,8/8h por 05 dias",Receita
480,480,2020-04-23,1100000480,12345670480,João,"uso oral continuo: 1. benicar 20mg tomar 1 comprimido, via oral, cedo 2. aspirina prevent 100mg tomar 1 comprimido, via oral, apos almoco 3. trezor 10mg tomar 1 comprimido, via oral, a noite 4. selozok 50m tomar 1 comprimido, via oral, a noite 5.inelatte mastigar 1 tablete, via oral, apos almoco",Receita
481,481,2020-06-10,1100000481,12345670481,Maria,uso oral 1) allegra 6mg/ml dar 2.5ml de 12/12h por 5 dias 2) novalgina 50mg/ml dar 5.5ml de 6/6h se dor ou ruim,Receita
482,482,2020-11-05,1100000482,12345670482,José,uso oral 1 ) buscopam composto tomar 1 cp de 6 em 6 horas se dor na barriga 2 ) dramim tomar 1 cp de 8 em 8 horas se nauseas,Receita
483,483,2020-01-31,1100000483,12345670483,Ana,uso oral 1 motilex ha tomar 1 cp ao dia por 6 meses,Receita
484,484,2020-09-13,1100000484,12345670484,Pedro,uso otologico 1. otosporin gotas pingar 3 gotas em cada ouvido de 8/8 horas por 05 dias,Receita
485,485,2020-05-08,1100000485,12345670485,Mariana,solicito para a paciente acima: rpg hd: lombalgia e cervicalgia cronicas,Exame
486,486,2020-09-23,1100000486,12345670486,Carlos,"paciente com mialgia ha 1 dia, com dor retro orbital bilateral, calafrios, febre, cefaleia, inapetencia solicito ns1 dengue cid a90",Exame
487,487,2020-06-03,1100000487,12345670487,Paula,uso oral dexilant 60mg tomar 01 cp 10min antes do cafe da manha por 2 meses,Receita
488,488,2020-07-07,1100000488,12345670488,Lucas,"uso interno buscopan composto????. tomar 01 comprimido de 6/6 horas uso interno annita 500 mg???? tomar 01 comprimido de 12/12 horas por 03 dias uso interno imosec 02 mg????. tomar 02 comprimidos no primeiro episodio de diarreia e manter 01 comprimido a cada novo episodio, limite de 08 comprimidos nas 24 horas, nao tomar se nao apresentar diarreia. uso interno vonau flash 08 mg???. colocar sub lingual de nauseas ou vomitos ate 6/6 horas",Receita
489,489,2020-03-16,1100000489,12345670489,Juliana,"uso oral: 1 levofloxacino 750 mg tomar 01 cp ao dia por 05 dias 2 toragesic 10 mg tomar 01 cp , 8/8h sublingual por 03 dias 3 pantoprazol 40 mg tomar 01 cp ao dia em jejum de 30 min pela manha por 07 dias uso inalatorio: 4 avammys aplicar 01 jato em cada narina 12/12h por 07 dias 5 lavagem nasal sf 0.9 % ., 100 ml cada narina , 12/12h",Receita
490,490,2020-04-07,1100000490,12345670490,Fernando,"uso oral: 1) floratil 200 mg tomar 1 comprimido a cada 12 horas, por 3 dias. 2) bromoprida 10 mg tomar 1 capsula antes das refeicoes, por 3 dias 3) nautex 8 mg tomar 1 comprimido a cada 8 horas, se nauseas ou vomitos.",Receita
491,491,2020-04-18,1100000491,12345670491,Cristina,"uso oral 1 xarelto 20 mg tomar 1 cp, via oral, ao dia.",Receita
492,492,2020-03-01,1100000492,12345670492,Rafael,"uso externo continuo 1) restiva 10 mg aplicar na pele limpa e seca, cada 7 dias, realizando rodizio do local de aplicacao",Receita
493,493,2020-03-21,1100000493,12345670493,Patrícia,"uso oral 1.helleva 80mg tomar 1cp, 60 minutos antes da relacao",Receita
494,494,2020-07-05,1100000494,12345670494,Vinícius,"uso oral 1) loperamida 4mg tomar 1 a 2 comprimidos, via oral, ao dia se diarreia.",Receita
495,495,2020-04-09,1100000495,12345670495,Camila,uso oral 1. vonau 8mg tomar 01cp sublingual de 8/8 horas se nauseas ou vomitos,Receita
496,496,2020-09-08,1100000496,12345670496,Rodrigo,uso oral: 1) amoxicilina + clavulanato 400 + 57 mg/ 5ml dar 3 ml de 12/12 horas por 10 dias 2) dipirona gotas 1 frasco dar 10 gotas de 6/6 horas se dor ou febre,Receita
497,497,2020-04-26,1100000497,12345670497,Tatiana,"uso oral: 1)predsim xarope dar 3 ml,via oral,1 vez ao dia,por 5 dias 2)paracetamol gotas dar 9 gotas,de 6 em 6 horas,se febre ou dor soro nasal varias vezes ao dia inalacao com soro,3x/dia",Receita
498,498,2020-09-09,1100000498,12345670498,Gustavo,uso interno 1)cefalexina 500mg tomar 1 comprimido de 6/6h por 7 dias 2)profenid 50mg tomar 1 capsula de 8/8h por 5 dias,Receita
499,499,2020-01-15,1100000499,12345670499,Isabela,uso interno 1. dexacitoneurim 3 doses aplicar ampola 1 + 2 im profundo 1 dose a cada 2 dias.,Receita
500,500,2020-02-06,1100000500,12345670500,João,uso oral 1 nitrofurantoina 100mg tomar 1 cp vo de 6/6h por 7 dias,Receita
501,501,2020-08-12,1100000501,12345670501,Maria,"paciente portadora de endometriose, sem metodo contraceptivo, nuligesta, planeja gestacao. solicito histerossapongografia. cordialmente",Exame
502,502,2020-03-19,1100000502,12345670502,José,"ao convenio, solcito internacao deste paciente por conta de colica biliar em contexto de colecistite. obrigado,",Exame
503,503,2020-01-21,1100000503,12345670503,Ana,"obstipante alimentos permitidos: ? chas claros (erva doce, camomila, hortela) sem acucar, sucos de frutas diluidos em agua e coados (limao, caju, goiaba, maca); ? frutas cozidas ou assadas sem a casca (maca, pera) ou banana prata ou maca; ? legumes e tuberculos bem cozidos ou na forma de pure; ? carnes magras, frango sem pele, file de peixes cozidos ou assados; ? bolachas cream cracker, maizena, ou torradas; ? arroz bem cozido, macarrao sem molho, sopas de legumes, carnes magras ou canja; ? gelatina. alimentos proibidos: ? alimentos ricos em fibras (arroz integral, pao integral), cereais matinais (all bran, musli); ? vegetais crus ou cozidos (alface, escarola, espinafre); ? leguminosas (feijao, ervilha, lentilha, grao de bico); ? frutas como laranja, mamao, abacate, uva, manga e seus sucos; ? leite integral e derivados; ? embutidos (salsicha, salame, presuntos) e enlatados (milho, picles, azeitona,cebolinha); ? carnes gordas em geral; ? massas recheadas e molhos; ? maionese e condimentos; ? doces concentrados (doce de leite, leite condensado, goiabada); ? creme de leite, amendoim, chocolate. recomendacoes: 1. ingerir bastante liquido (agua e cha). 2. substituir o acucar por adocante. 3. comer pequenas quantidades de 2 em 2 horas. 4. evitar o consumo de alimentos crus. 5. usar pouco oleo nas refeicoes. 6. alimentar se em lugar tranquilo, mastigando bem, evitando falar para nao engolir ar e consequente desconforto intestinal.",Outros
504,504,2020-12-13,1100000504,12345670504,Pedro,uso oral: 1) ondif 4 mg dissolver 1 folheto na lingua ate de 8h em 8h se vomitos permanecer 1h em jejum apos uso da medicacao para que a mesma inicie seu efeito 2) floralyte 45 zinco ou pedialyte 45 ou rehidrat 30 oferecer a vontade retorno imediato ao ps se piora do estado geral ou surgimento de novo sinal ou sintoma,Receita
505,505,2020-03-20,1100000505,12345670505,Mariana,"relatorio de avaliacao oncologica urgente paciente com diagnostico de neoplasia de estomago. fez o primeiro tratamento em 2019. com gastrectomia parcial, quimioterapia e radioterapia adjuvante. apresentou recidiva em estomago remanescente, sendo submetido a gastrectomia total em 08/2023. nao fez seguimento oncologico apos. favoreco encaminhamento urgente para centro de oncologia do sus. cid: c16.9",Exame
506,506,2020-01-10,1100000506,12345670506,Carlos,uso oral: 1 azitromicina 500 mg tomar 1 cp ao dia por 5 dias. 2 predsin 20 mg tomar 1 cp pela manha por 5 dias. 2 addera 2000 ui tomar 1 cps apos almoco ou jantar por 30 dias. 3 fluimucil 600 mg tomar 1 sache diluido em 1/2 copo de agua de 12/12 hs por 5 dias.,Receita
507,507,2020-05-31,1100000507,12345670507,Paula,uso topico 1) soolantra uso facial noturno,Receita
508,508,2020-01-28,1100000508,12345670508,Lucas,uso topico 1) otociriax fr pingar 2 gotas no ouvido afetado 12/12 horas por 5 dias,Receita
509,509,2020-11-12,1100000509,12345670509,Juliana,ecoxe 90 mg 01 cx tomar 1 cp vo ao dia dolamin flex 01 cx 1 cp vo a noite,Receita
510,510,2020-01-21,1100000510,12345670510,Fernando,uso oral ciclobenzaprina 5mg 1 caixa tomar meio comprimido ao dia se dor uso externo deep blue creme aplicar na area dolorida 2 vezes ao dia massageando o local.,Receita
511,511,2020-08-12,1100000511,12345670511,Cristina,"uso topico: 1) hidrocortisona 10mg/g pomada 1 tubo aplicar em regiao de dobras dermatite, 12/12. por 14 dias",Receita
512,512,2020-02-02,1100000512,12345670512,Rafael,uso oral: 1. dipirona solucao 50mg/ml dar 4.5ml de 6/6 horas se dor ou febre 2. hidroxizina solucao dar 5ml de 8/8 horas ate melhora dos sintomas,Receita
513,513,2020-04-19,1100000513,12345670513,Patrícia,uso oral 1. prednisona 20 mg tomar 1 cp pela manha por 3 dias,Receita
514,514,2020-10-06,1100000514,12345670514,Vinícius,encaminho ambulatorio dengue 12/04 agendar,Encaminhamento
515,515,2020-02-02,1100000515,12345670515,Camila,solicito: ultrassom obstetrico inicial (transvaginal) 40901297 justificativa: gestante 5 sem,Exame
516,516,2020-08-01,1100000516,12345670516,Rodrigo,paciente refere queda de moto ha cerca de 1 hora relata dor em regiao de hemitorax esquerdo solicito rx arcos costais,Exame
517,517,2020-10-02,1100000517,12345670517,Tatiana,uso oral: 01 amoxicilina 400mg/5ml dar 4ml via oral 12/12h por 10 dias 02 pratium gotas dar 8gotas via oral 6/6h se febre,Receita
518,518,2020-10-10,1100000518,12345670518,Gustavo,uso topico: normaderm sabonete liquido lavar a face todos os dias pela manha e a noite todos os dias hyaluron active serum b3 avene aplicar 4 gotas para toda a pela manha e a noite depois de lavar dermotin benzac microbioma hidratante facial apicar na face todos os dias pela manha e a noite depois do serum anthelius airlicium uv menu antioliosidade aplicar na face pela manha e a apos o almoco,Receita
519,519,2020-06-03,1100000519,12345670519,Isabela,"uso oral: cefalexina 500mg tomar 1 cp de 6/6 horas, por 7 dias",Receita
520,520,2020-03-07,1100000520,12345670520,João,uso oral 1) dipirona 1 grama tomar 01 comprimido 6/6h se dor ou febre 2) hidratacao 60ml por kg/peso ao dia 1/3 com sais de rehidratacao e 2/3 de liquidos comuns,Receita
521,521,2020-01-17,1100000521,12345670521,Maria,uso oral: 1 dipirona 1g 01 cx tomar 01 cp de 6 em 6 horas se dor 2 cefalium 01 cx tomar 01 cp de 12 em 12 horas se dor 3 sumax 100mg 01 cx tomar 01 cp por dia se dor forte,Receita
522,522,2020-04-23,1100000522,12345670522,José,"enterogermina tomar 1 flactonete ao dia por 5 dias buscopan composto tomar 1 co de 8 em 8 horas, se dor vonau 4mg tomar 1 cp sublingual de 8 em 8 horas, se nauseas e vomitos",Receita
523,523,2020-01-20,1100000523,12345670523,Ana,"uso oral 1) prednisolona(20mg) tomar 1 comp de 12 em 12 horas por 5 dias 2) domperidona(10mg) tomar 1 comp antes das refeicoes, almoco e janta, por 3 dias 3) pantoprazol(20mg) tomar 1 comp pela manha por 7 dias 4) dipirona(20mg) tomar 1 comp de 6 em 6 horas se dor ou febre",Receita
524,524,2020-04-22,1100000524,12345670524,Pedro,uso interno: citalopram (20mg) 45 cps tomar 01 comprimido e meio cedo.,Receita
525,525,2020-03-19,1100000525,12345670525,Mariana,uso oral 1. dipirona 1 g tomar 1 cp de 6/6h se dor ou febre 2. dramin b6 tomar 1 cp de 8/8h se nausea ou vomitos 3. buscopan composto tomar 1 cp de 8/8h se dor abdominal 4. floratil 200 mg tomar 1 cp de 12/12h por 3 dias 5. soro de reidratacao oral tomar 200 ml apos cada episodio de vomito ou diarreia,Receita
526,526,2020-05-30,1100000526,12345670526,Carlos,"uso oral: 1) dipirona 1g tomar 1 comprimido a cada 6 horas, se dor ou febre 2) paracetamol 750 mg tomar 1 comprimido a cada 6 horas, se dor ou febre 3) nautex 8 mg tomar 1 comprimido a cada 8 horas, se nauseas ou vomitos.",Receita
527,527,2020-01-20,1100000527,12345670527,Paula,uso oral: 1. nimesulida 100mg tomar 01 cp de 12/12h por 3 dias,Receita
528,528,2020-07-17,1100000528,12345670528,Lucas,"uso nasal soro fisiologico lavar narinas varias vezes ao dia uso oral novalgina solucao oral 50mg/ml dar 5 ml vo 6/6h, se febre maior ou igual a 37.8degc ou dor ou alivium 100mg/ml dar 15 gotas vo 8/8h se dor",Receita
529,529,2020-11-24,1100000529,12345670529,Juliana,uso topico 1) rifocina spray 1 cx aplicar sobre a lesao de 12/12 horas por 5 dias,Receita
